Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
grenouillere-flanelle-bebe,,,,,,,,,Blanc,,,3mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/e_43a725f1-bc5b-4b5f-9f46-c77a03ecca5f.jpg?v=1749465451,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/Capture-47_8e240c49-020c-49a5-97b9-5905c043ef9d.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Blanc,,,6mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/Capture-46_011bba22-cbc9-41f6-bcfb-26d2e91bf717.jpg?v=1749465451,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/Capture-47_8e240c49-020c-49a5-97b9-5905c043ef9d.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Blanc,,,9mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/Capture-47_8e240c49-020c-49a5-97b9-5905c043ef9d.jpg?v=1749465451,6,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/Capture-47_8e240c49-020c-49a5-97b9-5905c043ef9d.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Bleu,,,9mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/Capture-46_011bba22-cbc9-41f6-bcfb-26d2e91bf717.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Rouge,,,9mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/21876-vdjgln_f8c93345-cf34-43d5-a11e-84a75aa78c0d.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Bleu,,,12mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/Capture-46_011bba22-cbc9-41f6-bcfb-26d2e91bf717.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Rouge,,,12mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/21876-vdjgln_f8c93345-cf34-43d5-a11e-84a75aa78c0d.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Rose,,,9mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/e_43a725f1-bc5b-4b5f-9f46-c77a03ecca5f.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Rose,,,12mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/e_43a725f1-bc5b-4b5f-9f46-c77a03ecca5f.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Rose,,,3mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/e_43a725f1-bc5b-4b5f-9f46-c77a03ecca5f.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Rose,,,6mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/e_43a725f1-bc5b-4b5f-9f46-c77a03ecca5f.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Gris,,,9mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/21858-se0slf_e81ce076-0e17-4b88-b127-1c6f34bd1035.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Gris,,,12mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/21858-se0slf_e81ce076-0e17-4b88-b127-1c6f34bd1035.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Rouge,,,3mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/21876-vdjgln_f8c93345-cf34-43d5-a11e-84a75aa78c0d.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Rouge,,,6mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/21876-vdjgln_f8c93345-cf34-43d5-a11e-84a75aa78c0d.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Bleu,,,3mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/Capture-46_011bba22-cbc9-41f6-bcfb-26d2e91bf717.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Bleu,,,6mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/Capture-46_011bba22-cbc9-41f6-bcfb-26d2e91bf717.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Marron,,,12mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/3-1_1235fce5-4b97-4c7b-a09e-6b2f4c15a3b8.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Marron,,,3mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/3-1_1235fce5-4b97-4c7b-a09e-6b2f4c15a3b8.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Marron,,,9mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/3-1_1235fce5-4b97-4c7b-a09e-6b2f4c15a3b8.jpg?v=1749465451,kg,,,
grenouillere-flanelle-bebe,,,,,,,,,Marron,,,6mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/3-1_1235fce5-4b97-4c7b-a09e-6b2f4c15a3b8.jpg?v=1749465451,kg,,,
combinaison-bebe-dinosaures,Combinaison bébé dinosaures,"<h2>Description du Produit</h2>
<p>Transformez votre petit en un adorable dino avec notre ""Combinaison bébé dinosaures"" ! Fabriquée à partir de tissus de haute qualité, cette combinaison offre un confort inégalé qui enveloppera votre bébé comme dans un nuage. L'ouverture zippée pratique permet d'habiller votre bébé rapidement et sans tracas—parfaite pour les matinées chargées ou les changements de couche nocturnes.</p>
<ul>
<li>👶 Confort : Fabriquée à partir de tissus de haute qualité, cette combinaison assure que votre bébé se sente aussi confortable que possible.</li>
<li>🔄 Commodité : L'ouverture zippée permet d'habiller et de déshabiller votre bébé rapidement et sans tracas.</li>
<li>💪 Durabilité : Les coutures robustes et résistantes permettent à la combinaison de supporter les mouvements actifs et les jeux de votre enfant sans se détériorer.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Matériaux utilisés :</strong> Tissus de haute qualité</li>
<li>
<strong>Mécanisme d'ouverture :</strong> Fermeture éclair</li>
<li>
<strong>Coutures :</strong> Robustes et résistantes</li>
</ul>",Vêtements & Accessoires,,"","",true,Taille,12mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/img_Combinaison-bebe-dinosaures_05.jpg?v=1749465436,1,"",false,,,,,,,,,,,,,,,kg,,,active
combinaison-bebe-dinosaures,,,,,,,,,18mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/img_Combinaison-bebe-dinosaures_04.jpg?v=1749465436,2,"",,,,,,,,,,,,,,,,kg,,,
combinaison-bebe-dinosaures,,,,,,,,,6mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/img_Combinaison-bebe-dinosaures_03.jpg?v=1749465436,3,"",,,,,,,,,,,,,,,,kg,,,
combinaison-bebe-dinosaures,,,,,,,,,9mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/img_Combinaison-bebe-dinosaures_02.jpg?v=1749465436,4,"",,,,,,,,,,,,,,,,kg,,,
combinaison-bebe-dinosaures,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/img_Combinaison-bebe-dinosaures_01.jpg?v=1749465436,5,"",,,,,,,,,,,,,,,,,,,
barboteuse-a-manches-courtes-baby-shark,Barboteuse à manches courtes baby shark,"<h2>Description du Produit</h2>
<p>Enveloppez votre petit dans un confort douillet avec notre ""Barboteuse à manches courtes Baby Shark""! Dotée de motifs de requins multicolores et conçue avec des fermetures à pression au dos, cette barboteuse est à la fois adorable et pratique.</p>
<ul>
<li>🌟 <strong>Confort optimal :</strong> Le tissu doux assure que votre bébé se sente bien et à l'aise toute la journée.</li>
<li>👶 <strong>Facile à utiliser :</strong> Les fermetures à pression au dos facilitent l'habillage et le déshabillage, économisant du temps et des efforts aux parents.</li>
<li>🦈 <strong>Design stylé :</strong> L'imprimé coloré de requins ajoute une touche ludique à la garde-robe de votre bébé, le rendant adorable tout en restant confortable.</li>
<li>📏 <strong>Taille polyvalente :</strong> Disponible en plusieurs tailles, assurant que vous pouvez trouver la taille parfaite au fur et à mesure que votre bébé grandit.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Tailles disponibles :</strong> Plusieurs tailles pour un ajustement parfait pour les bébés de différents âges</li>
<li>
<strong>Type de fermeture :</strong> Fermetures à pression à l'arrière pour un habillage et un déshabillage faciles</li>
<li>
<strong>Matériau :</strong> Tissu doux et confortable</li>
</ul>",Vêtements & Accessoires,,"","",true,Taille,18mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8427934545728_R0.jpg?v=1749465422,1,"",false,,,,,,,,,,,,,,,kg,,,active
barboteuse-a-manches-courtes-baby-shark,,,,,,,,,12mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8427934545728_S0726093_P5.jpg?v=1749465423,2,"",,,,,,,,,,,,,,,,kg,,,
barboteuse-a-manches-courtes-baby-shark,,,,,,,,,6mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8427934545728_S0726093_P4-v_1.jpg?v=1749465423,3,"",,,,,,,,,,,,,,,,kg,,,
barboteuse-a-manches-courtes-baby-shark,,,,,,,,,3mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8427934545728_R4.jpg?v=1749465423,4,"",,,,,,,,,,,,,,,,kg,,,
barboteuse-a-manches-courtes-baby-shark,,,,,,,,,24mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8427934545728_R3.jpg?v=1749465423,5,"",,,,,,,,,,,,,,,,kg,,,
barboteuse-a-manches-courtes-baby-shark,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8427934545728_R2.jpg?v=1749465423,6,"",,,,,,,,,,,,,,,,,,,
barboteuse-a-manches-courtes-baby-shark,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8427934545728_R1.jpg?v=1749465423,7,"",,,,,,,,,,,,,,,,,,,
barboteuse-douce-molleton-nouveau-ne-fille-garcon,Barboteuse douce en molleton pour nouveau-né fille et garçon,"<h2>Description du Produit</h2>
<p>Enveloppez votre nouveau-né dans une chaleur incomparable avec notre barboteuse douce en molleton ! Conçue avec amour pour les filles et les garçons, cette tenue confortable garantit un bien-être optimal tout en facilitant les changements de couches grâce à sa fermeture éclair pratique. </p>
<ul>
<li>🌟 <strong>Chaleur &amp; Confort :</strong> Le matériau en molleton doux garantit que votre bébé reste bien au chaud et confortable dans toutes les situations.</li>
<li>🔄 <strong>Facilité d'Utilisation :</strong> La fermeture éclair permet de changer facilement et rapidement, économisant ainsi du temps et des efforts pour les parents.</li>
<li>👶 <strong>Design Polyvalent :</strong> L'esthétique neutre convient aussi bien aux garçons qu'aux filles, ce qui en fait une option cadeau idéale.</li>
<li>🏠 <strong>Praticité :</strong> Parfait pour diverses situations—que vous sortiez votre bébé en poussette ou profitiez d'un moment de câlin à la maison.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Matière :</strong> Molleton doux</li>
<li>
<strong>Type de fermeture :</strong> Fermeture éclair</li>
<li>
<strong>Design :</strong> Neutre en termes de genre</li>
<li>
<strong>Utilisation principale :</strong> Garder les nouveau-nés au chaud et confortables</li>
</ul>",Vêtements & Accessoires,Uncategorized,"","",true,Couleur,Rose,,Taille,0-3 mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/9ce97533-9ced-4cf7-a3f7-8ab679b8a594.jpg?v=1749465405,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/9ce97533-9ced-4cf7-a3f7-8ab679b8a594.jpg?v=1749465405,kg,,,active
barboteuse-douce-molleton-nouveau-ne-fille-garcon,,,,,,,,,Rose,,,3-6 mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/88f2f3b3-cdea-4ae6-80f4-bd2a86b39b99_8d409524-5737-48e5-84b9-4c8b3e8106dd.jpg?v=1749465405,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/9ce97533-9ced-4cf7-a3f7-8ab679b8a594.jpg?v=1749465405,kg,,,
barboteuse-douce-molleton-nouveau-ne-fille-garcon,,,,,,,,,Rose,,,6 -12 mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/9ce97533-9ced-4cf7-a3f7-8ab679b8a594.jpg?v=1749465405,kg,,,
barboteuse-douce-molleton-nouveau-ne-fille-garcon,,,,,,,,,Rose,,,12-18 mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/9ce97533-9ced-4cf7-a3f7-8ab679b8a594.jpg?v=1749465405,kg,,,
barboteuse-douce-molleton-nouveau-ne-fille-garcon,,,,,,,,,Violet,,,0-3 mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/88f2f3b3-cdea-4ae6-80f4-bd2a86b39b99_8d409524-5737-48e5-84b9-4c8b3e8106dd.jpg?v=1749465405,kg,,,
barboteuse-douce-molleton-nouveau-ne-fille-garcon,,,,,,,,,Violet,,,3-6 mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/88f2f3b3-cdea-4ae6-80f4-bd2a86b39b99_8d409524-5737-48e5-84b9-4c8b3e8106dd.jpg?v=1749465405,kg,,,
barboteuse-douce-molleton-nouveau-ne-fille-garcon,,,,,,,,,Violet,,,6 -12 mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/88f2f3b3-cdea-4ae6-80f4-bd2a86b39b99_8d409524-5737-48e5-84b9-4c8b3e8106dd.jpg?v=1749465405,kg,,,
barboteuse-douce-molleton-nouveau-ne-fille-garcon,,,,,,,,,Violet,,,12-18 mois,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/88f2f3b3-cdea-4ae6-80f4-bd2a86b39b99_8d409524-5737-48e5-84b9-4c8b3e8106dd.jpg?v=1749465405,kg,,,
barboteuse-legere-costume-cravate-bebe,Barboteuse légère costume cravate pour bébé,"<h2>Description du Produit</h2>
<p>La ""Barboteuse légère costume cravate pour bébé"" est la tenue idéale pour que votre petit bout de chou soit le centre d'attention lors de tous les événements. Conçue en coton doux, cette barboteuse offre un confort inégalé à la peau délicate de votre bébé tout en ajoutant une touche d'élégance grâce à sa cravate intégrée.</p>
<ul>
<li>👶 <strong>Matériau Confortable :</strong> Le tissu en coton doux garantit que la barboteuse est douce pour la peau sensible de votre bébé, offrant un confort tout au long de la journée.</li>
<li>🎩 <strong>Design Élégant :</strong> La cravate classique intégrée ajoute une touche sophistiquée, idéale pour des événements mémorables comme les mariages, anniversaires ou réunions festives.</li>
<li>⏱️ <strong>Facile à Porter :</strong> La conception de la barboteuse permet un habillage rapide et facile, faisant gagner du temps et des efforts aux parents tout en assurant que le bébé soit chic.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Matière :</strong> Coton doux</li>
<li>
<strong>Éléments de design :</strong> Cravate classique intégrée à la barboteuse</li>
<li>
<strong>Utilisation :</strong> Occasions spéciales, sorties en famille</li>
</ul>",Vêtements & Accessoires,,"","",true,Taille,3 mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/59956-yp6udu.jpg?v=1749465399,1,"",false,,,,,,,,,,,,,,,kg,,,active
barboteuse-legere-costume-cravate-bebe,,,,,,,,,2 ans,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/59955-thmkzx.jpg?v=1749465399,2,"",,,,,,,,,,,,,,,,kg,,,
barboteuse-legere-costume-cravate-bebe,,,,,,,,,6 mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/59955-u2ruib.jpg?v=1749465399,3,"",,,,,,,,,,,,,,,,kg,,,
barboteuse-legere-costume-cravate-bebe,,,,,,,,,9 mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/59955-7lldhl.jpg?v=1749465399,4,"",,,,,,,,,,,,,,,,kg,,,
barboteuse-legere-costume-cravate-bebe,,,,,,,,,1 an,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,
barboteuse-legere-costume-cravate-bebe,,,,,,,,,18 mois,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,,,,,,,,,,,,,,,,,,,kg,,,
sieges-velo-enfants,Sièges de vélo pour enfants,"<h2>Description du Produit</h2>
<p>Imaginez profiter d'une balade à vélo pittoresque tout en gardant un œil sur votre précieux petit—nos Sièges de vélo pour enfants rendent cela possible ! Conçu pour la sécurité et le confort, ce siège de vélo ajustable grandit avec votre enfant de six mois à trois ans.</p>
<ul>
<li>👶 Sécurité et supervision : Permet aux parents de maintenir un contact visuel avec leur enfant pendant les balades, offrant ainsi une tranquillité d'esprit et une sécurité accrue.</li>
<li>🔧 Ajustabilité : Le siège peut être facilement ajusté en fonction de la taille de votre enfant, garantissant un ajustement confortable et sécurisé à mesure qu'il grandit.</li>
<li>🛋️ Confort : Conçu pour le confort du parent et de l'enfant, ce siège de vélo réduit la fatigue lors des longs trajets.</li>
<li>🚴‍♂️ Commodité : Ses dimensions compactes facilitent l'installation et le retrait du vélo, permettant des transitions rapides entre les balades en solo et les sorties familiales.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Dimensions :</strong> 33*28*15 cm</li>
<li>
<strong>Tranche d'âge :</strong> Convient aux bébés de 6 mois à 3 ans</li>
<li>
<strong>Ajustabilité :</strong> Réglages ajustables pour s'adapter à la croissance de l'enfant</li>
</ul>",Sortie & déplacement,,"","",true,Title,Default Title,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8861-dlr4pu.jpg?v=1749465388,1,"",false,,,,,,,,,,,,,,,kg,,,active
sieges-velo-enfants,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8861-4lk41p.jpg?v=1749465388,2,"",,,,,,,,,,,,,,,,,,,
sieges-velo-enfants,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8861-9taqkw.jpg?v=1749465388,3,"",,,,,,,,,,,,,,,,,,,
sieges-velo-enfants,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8861-b0069d.jpg?v=1749465388,4,"",,,,,,,,,,,,,,,,,,,
sieges-velo-enfants,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/8861-5af127.jpg?v=1749465388,5,"",,,,,,,,,,,,,,,,,,,
porte-bebe-style-kangourou-nouveau-nes,Porte bébé en style kangourou pour nouveau-nés,"<h2>Description du Produit</h2>
<p>Le ""Porte bébé en style kangourou pour nouveau-nés"" est l'accessoire idéal pour les parents souhaitant porter leur nouveau-né de manière pratique et confortable. Grâce à son design ergonomique, ce porte-bébé maintient le dos de votre enfant dans une position naturelle, favorisant ainsi un développement sain de la colonne vertébrale.</p>
<ul>
<li>🍼 <strong>Soutien Ergonomique :</strong> Le porte-bébé maintient le dos de votre bébé dans une position naturelle, favorisant le développement sain de la colonne vertébrale.</li>
<li>💪 <strong>Praticité :</strong> Permet aux parents de garder les mains libres tout en portant leur bébé, idéal pour les courses ou les promenades décontractées.</li>
<li>🛌 <strong>Confort Optimal :</strong> Le design style kangourou offre un confort maximal tant pour le parent que pour le bébé.</li>
<li>🎨 <strong>Choix de Couleurs :</strong> Disponible en deux couleurs différentes, s'adaptant aux préférences personnelles et au style.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Matériaux :</strong> Non spécifié</li>
<li>
<strong>Couleurs disponibles :</strong> Deux couleurs différentes</li>
<li>
<strong>Style de design :</strong> Style kangourou</li>
</ul>",Sortie & déplacement,Uncategorized,"","",true,Couleur,Bleu,,,,,,,,,0.0,shopify,1000,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/20029-vzmodn.jpg?v=1749465378,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/20029-vzmodn.jpg?v=1749465378,kg,,,active
porte-bebe-style-kangourou-nouveau-nes,,,,,,,,,Gris,,,,,,,,,0.0,shopify,1000,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/20030-2oaayx.jpg?v=1749465378,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/20030-2oaayx.jpg?v=1749465378,kg,,,
porte-bebe-style-kangourou-nouveau-nes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/20028-2d1f72.jpg?v=1749465378,3,"",,,,,,,,,,,,,,,,,,,
porte-bebe-style-kangourou-nouveau-nes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/20028-b8vjtb.jpg?v=1749465378,4,"",,,,,,,,,,,,,,,,,,,
porte-bebe-style-kangourou-nouveau-nes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/20028-s612r1.jpg?v=1749465378,5,"",,,,,,,,,,,,,,,,,,,
porte-bebe-style-kangourou-nouveau-nes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/20028-itfrpe.webp?v=1749465378,6,"",,,,,,,,,,,,,,,,,,,
porte-bebe-style-kangourou-nouveau-nes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/20030-2oaayx_9b29c9ee-76de-41b9-bd75-1e3b4b2ae53c.jpg?v=1749465378,7,"",,,,,,,,,,,,,,,,,,,
porte-bebe-style-kangourou-nouveau-nes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/20029-vzmodn_da325097-1c9c-4c95-bd6a-eebe28aa5df5.jpg?v=1749465378,8,"",,,,,,,,,,,,,,,,,,,
